component_model_id,season,Model Week,location,weight
Subtype Historical Average,2017/2018,56,HHS Region 6,0.117359517773218
Dynamic Harmonic Model,2010/2011,57,HHS Region 6,0.961797201956699
Historical Average,2010/2011,57,HHS Region 6,0.0381846386233248
Subtype Historical Average,2010/2011,57,HHS Region 6,1.81594199765885e-05
Dynamic Harmonic Model,2011/2012,57,HHS Region 6,0.957532150791413
Historical Average,2011/2012,57,HHS Region 6,0.0424400910671492
Subtype Historical Average,2011/2012,57,HHS Region 6,2.77581414373753e-05
Dynamic Harmonic Model,2012/2013,57,HHS Region 6,0.960920173076888
Historical Average,2012/2013,57,HHS Region 6,0.0390549716563799
Subtype Historical Average,2012/2013,57,HHS Region 6,2.48552667318091e-05
Dynamic Harmonic Model,2013/2014,57,HHS Region 6,0.960121011493821
Historical Average,2013/2014,57,HHS Region 6,0.0398678133371056
Subtype Historical Average,2013/2014,57,HHS Region 6,1.11751690733859e-05
Dynamic Harmonic Model,2014/2015,57,HHS Region 6,0.96344073849121
Historical Average,2014/2015,57,HHS Region 6,0.0365524357263097
Subtype Historical Average,2014/2015,57,HHS Region 6,6.82578248051179e-06
Dynamic Harmonic Model,2015/2016,57,HHS Region 6,0.96196743005052
Historical Average,2015/2016,57,HHS Region 6,0.0380132222717245
Subtype Historical Average,2015/2016,57,HHS Region 6,1.9347677755838e-05
Dynamic Harmonic Model,2016/2017,57,HHS Region 6,0.999999990089807
Historical Average,2016/2017,57,HHS Region 6,2.49207106730154e-09
Subtype Historical Average,2016/2017,57,HHS Region 6,7.41812198359105e-09
Dynamic Harmonic Model,2017/2018,57,HHS Region 6,0.959948297291092
Historical Average,2017/2018,57,HHS Region 6,0.0400255045207784
Subtype Historical Average,2017/2018,57,HHS Region 6,2.61981881301202e-05
Dynamic Harmonic Model,2010/2011,58,HHS Region 6,0.966672256729267
Historical Average,2010/2011,58,HHS Region 6,0.0333169148131697
Subtype Historical Average,2010/2011,58,HHS Region 6,1.08284575635328e-05
Dynamic Harmonic Model,2011/2012,58,HHS Region 6,0.963855867985382
Historical Average,2011/2012,58,HHS Region 6,0.0361271440119511
Subtype Historical Average,2011/2012,58,HHS Region 6,1.69880026672606e-05
Dynamic Harmonic Model,2012/2013,58,HHS Region 6,0.965670086447466
Historical Average,2012/2013,58,HHS Region 6,0.034313523262766
Subtype Historical Average,2012/2013,58,HHS Region 6,1.63902897681171e-05
Dynamic Harmonic Model,2013/2014,58,HHS Region 6,0.965721832411116
Historical Average,2013/2014,58,HHS Region 6,0.0342708047067756
Subtype Historical Average,2013/2014,58,HHS Region 6,7.36288210822766e-06
Dynamic Harmonic Model,2014/2015,58,HHS Region 6,0.967598668682418
Historical Average,2014/2015,58,HHS Region 6,0.0323961611461492
Subtype Historical Average,2014/2015,58,HHS Region 6,5.1701714327916e-06
Dynamic Harmonic Model,2015/2016,58,HHS Region 6,0.966316094606979
Historical Average,2015/2016,58,HHS Region 6,0.0336705931059134
Subtype Historical Average,2015/2016,58,HHS Region 6,1.33122871077938e-05
Dynamic Harmonic Model,2016/2017,58,HHS Region 6,0.999999981456478
Historical Average,2016/2017,58,HHS Region 6,4.59148202775707e-09
Subtype Historical Average,2016/2017,58,HHS Region 6,1.39520398944823e-08
Dynamic Harmonic Model,2017/2018,58,HHS Region 6,0.967289203003542
Historical Average,2017/2018,58,HHS Region 6,0.0326978977939726
Subtype Historical Average,2017/2018,58,HHS Region 6,1.28992024854158e-05
Dynamic Harmonic Model,2010/2011,59,HHS Region 6,0.96390011754523
Historical Average,2010/2011,59,HHS Region 6,0.0360878348176536
Subtype Historical Average,2010/2011,59,HHS Region 6,1.20476371161997e-05
Dynamic Harmonic Model,2011/2012,59,HHS Region 6,0.962071510480745
Historical Average,2011/2012,59,HHS Region 6,0.037911312817734
Subtype Historical Average,2011/2012,59,HHS Region 6,1.71767015211794e-05
Dynamic Harmonic Model,2012/2013,59,HHS Region 6,0.963402158389244
Historical Average,2012/2013,59,HHS Region 6,0.0365828746152383
Subtype Historical Average,2012/2013,59,HHS Region 6,1.49669955179361e-05
Dynamic Harmonic Model,2013/2014,59,HHS Region 6,0.96317459705376
Historical Average,2013/2014,59,HHS Region 6,0.0368170751608248
Subtype Historical Average,2013/2014,59,HHS Region 6,8.32778541532263e-06
Dynamic Harmonic Model,2014/2015,59,HHS Region 6,0.965601295262885
Historical Average,2014/2015,59,HHS Region 6,0.0343932836461008
Subtype Historical Average,2014/2015,59,HHS Region 6,5.42109101425532e-06
Dynamic Harmonic Model,2015/2016,59,HHS Region 6,0.964205503194022
Historical Average,2015/2016,59,HHS Region 6,0.0357810956746394
Subtype Historical Average,2015/2016,59,HHS Region 6,1.34011313388725e-05
Dynamic Harmonic Model,2016/2017,59,HHS Region 6,0.999999977164371
Historical Average,2016/2017,59,HHS Region 6,6.36683838077891e-09
Subtype Historical Average,2016/2017,59,HHS Region 6,1.64687905535047e-08
Dynamic Harmonic Model,2017/2018,59,HHS Region 6,0.967743201615212
Historical Average,2017/2018,59,HHS Region 6,0.0322464789552981
Subtype Historical Average,2017/2018,59,HHS Region 6,1.03194294895847e-05
Dynamic Harmonic Model,2010/2011,60,HHS Region 6,0.96092413410928
Historical Average,2010/2011,60,HHS Region 6,0.0390477532495649
Subtype Historical Average,2010/2011,60,HHS Region 6,2.81126411550043e-05
Dynamic Harmonic Model,2011/2012,60,HHS Region 6,0.95993222819178
Historical Average,2011/2012,60,HHS Region 6,0.0400318378637394
Subtype Historical Average,2011/2012,60,HHS Region 6,3.59339444804612e-05
Dynamic Harmonic Model,2012/2013,60,HHS Region 6,0.960771722770911
Historical Average,2012/2013,60,HHS Region 6,0.0391964767767929
Subtype Historical Average,2012/2013,60,HHS Region 6,3.18004522960768e-05
Dynamic Harmonic Model,2013/2014,60,HHS Region 6,0.961461320340865
Historical Average,2013/2014,60,HHS Region 6,0.0385283121195366
Subtype Historical Average,2013/2014,60,HHS Region 6,1.0367539598039e-05
Dynamic Harmonic Model,2014/2015,60,HHS Region 6,0.963439885144799
Historical Average,2014/2015,60,HHS Region 6,0.0365513846210303
Subtype Historical Average,2014/2015,60,HHS Region 6,8.73023417114818e-06
Dynamic Harmonic Model,2015/2016,60,HHS Region 6,0.962460728505819
Historical Average,2015/2016,60,HHS Region 6,0.0375143209016876
Subtype Historical Average,2015/2016,60,HHS Region 6,2.49505924939088e-05
Dynamic Harmonic Model,2016/2017,60,HHS Region 6,0.999999969097989
Historical Average,2016/2017,60,HHS Region 6,6.58925010152985e-09
Subtype Historical Average,2016/2017,60,HHS Region 6,2.43127612149976e-08
Dynamic Harmonic Model,2017/2018,60,HHS Region 6,0.967673549064796
Historical Average,2017/2018,60,HHS Region 6,0.0323133063401591
Subtype Historical Average,2017/2018,60,HHS Region 6,1.3144595045396e-05
Dynamic Harmonic Model,2010/2011,61,HHS Region 6,0.961385747522971
Historical Average,2010/2011,61,HHS Region 6,0.0385880564130931
Subtype Historical Average,2010/2011,61,HHS Region 6,2.61960639359152e-05
Dynamic Harmonic Model,2011/2012,61,HHS Region 6,0.961401328600791
Historical Average,2011/2012,61,HHS Region 6,0.0385724078254655
Subtype Historical Average,2011/2012,61,HHS Region 6,2.62635737435575e-05
Dynamic Harmonic Model,2012/2013,61,HHS Region 6,0.961997545787794
Historical Average,2012/2013,61,HHS Region 6,0.0379740559512186
Subtype Historical Average,2012/2013,61,HHS Region 6,2.83982609869994e-05
Dynamic Harmonic Model,2013/2014,61,HHS Region 6,0.962197783305896
Historical Average,2013/2014,61,HHS Region 6,0.0377936150491799
Subtype Historical Average,2013/2014,61,HHS Region 6,8.60164492413704e-06
Dynamic Harmonic Model,2014/2015,61,HHS Region 6,0.963182020498451
Historical Average,2014/2015,61,HHS Region 6,0.0368086615956772
Subtype Historical Average,2014/2015,61,HHS Region 6,9.31790587172443e-06
Dynamic Harmonic Model,2015/2016,61,HHS Region 6,0.962275607976356
Historical Average,2015/2016,61,HHS Region 6,0.0377004615379951
Subtype Historical Average,2015/2016,61,HHS Region 6,2.39304856484628e-05
Dynamic Harmonic Model,2016/2017,61,HHS Region 6,0.999999979600552
Historical Average,2016/2017,61,HHS Region 6,4.37782361436728e-09
Subtype Historical Average,2016/2017,61,HHS Region 6,1.60216240623816e-08
Dynamic Harmonic Model,2017/2018,61,HHS Region 6,0.967093356265399
Historical Average,2017/2018,61,HHS Region 6,0.0328939385327827
Subtype Historical Average,2017/2018,61,HHS Region 6,1.27052018180575e-05
Dynamic Harmonic Model,2010/2011,62,HHS Region 6,0.961991992411408
Historical Average,2010/2011,62,HHS Region 6,0.037983484731603
Subtype Historical Average,2010/2011,62,HHS Region 6,2.45228569887729e-05
Dynamic Harmonic Model,2011/2012,62,HHS Region 6,0.962918057718335
Historical Average,2011/2012,62,HHS Region 6,0.0370617064090666
Subtype Historical Average,2011/2012,62,HHS Region 6,2.02358725978885e-05
Dynamic Harmonic Model,2012/2013,62,HHS Region 6,0.963337404980935
Historical Average,2012/2013,62,HHS Region 6,0.0366345155478444
Subtype Historical Average,2012/2013,62,HHS Region 6,2.80794712203772e-05
Dynamic Harmonic Model,2013/2014,62,HHS Region 6,0.963115153256691
Historical Average,2013/2014,62,HHS Region 6,0.0368776976733554
Subtype Historical Average,2013/2014,62,HHS Region 6,7.1490699533184e-06
Dynamic Harmonic Model,2014/2015,62,HHS Region 6,0.96358750870259
Historical Average,2014/2015,62,HHS Region 6,0.0364026199411101
Subtype Historical Average,2014/2015,62,HHS Region 6,9.87135629971371e-06
Dynamic Harmonic Model,2015/2016,62,HHS Region 6,0.963115131054019
Historical Average,2015/2016,62,HHS Region 6,0.0368642333461318
Subtype Historical Average,2015/2016,62,HHS Region 6,2.0635599849586e-05
Dynamic Harmonic Model,2016/2017,62,HHS Region 6,0.999999980512726
Historical Average,2016/2017,62,HHS Region 6,4.27536120488585e-09
Subtype Historical Average,2016/2017,62,HHS Region 6,1.52119125750942e-08
Dynamic Harmonic Model,2017/2018,62,HHS Region 6,0.966320114542597
Historical Average,2017/2018,62,HHS Region 6,0.0336667903345244
Subtype Historical Average,2017/2018,62,HHS Region 6,1.30951228780596e-05
Dynamic Harmonic Model,2010/2011,63,HHS Region 6,0.961226114065898
Historical Average,2010/2011,63,HHS Region 6,0.0387374860654966
Subtype Historical Average,2010/2011,63,HHS Region 6,3.63998686052195e-05
Dynamic Harmonic Model,2011/2012,63,HHS Region 6,0.965254276109831
Historical Average,2011/2012,63,HHS Region 6,0.0347250598433193
Subtype Historical Average,2011/2012,63,HHS Region 6,2.06640468500585e-05
Dynamic Harmonic Model,2012/2013,63,HHS Region 6,0.962200797184322
Historical Average,2012/2013,63,HHS Region 6,0.0377536970991249
Subtype Historical Average,2012/2013,63,HHS Region 6,4.55057165529442e-05
Dynamic Harmonic Model,2013/2014,63,HHS Region 6,0.961744645854443
Historical Average,2013/2014,63,HHS Region 6,0.038246417398523
Subtype Historical Average,2013/2014,63,HHS Region 6,8.93674703398624e-06
Dynamic Harmonic Model,2014/2015,63,HHS Region 6,0.963187872906316
Historical Average,2014/2015,63,HHS Region 6,0.0367994651318265
Subtype Historical Average,2014/2015,63,HHS Region 6,1.26619618570603e-05
Dynamic Harmonic Model,2015/2016,63,HHS Region 6,0.96191873038668
Historical Average,2015/2016,63,HHS Region 6,0.0380490400359738
Subtype Historical Average,2015/2016,63,HHS Region 6,3.22295773464582e-05
Dynamic Harmonic Model,2016/2017,63,HHS Region 6,0.999999982396452
Historical Average,2016/2017,63,HHS Region 6,3.25670123877002e-09
Subtype Historical Average,2016/2017,63,HHS Region 6,1.43468469917027e-08
Dynamic Harmonic Model,2017/2018,63,HHS Region 6,0.963294917039446
Historical Average,2017/2018,63,HHS Region 6,0.0366778472427978
Subtype Historical Average,2017/2018,63,HHS Region 6,2.72357177559527e-05
Dynamic Harmonic Model,2010/2011,64,HHS Region 6,0.96679925648092
Historical Average,2010/2011,64,HHS Region 6,0.0331857143317004
Subtype Historical Average,2010/2011,64,HHS Region 6,1.50291873793222e-05
Dynamic Harmonic Model,2011/2012,64,HHS Region 6,0.965953738646056
Historical Average,2011/2012,64,HHS Region 6,0.0340301835772462
Subtype Historical Average,2011/2012,64,HHS Region 6,1.60777766975804e-05
Dynamic Harmonic Model,2012/2013,64,HHS Region 6,0.966568399409472
Historical Average,2012/2013,64,HHS Region 6,0.0334138368888985
Subtype Historical Average,2012/2013,64,HHS Region 6,1.7763701629912e-05
Dynamic Harmonic Model,2013/2014,64,HHS Region 6,0.96612737710886
Historical Average,2013/2014,64,HHS Region 6,0.0338666067626575
Subtype Historical Average,2013/2014,64,HHS Region 6,6.01612848252462e-06
Dynamic Harmonic Model,2014/2015,64,HHS Region 6,0.967159874502302
Historical Average,2014/2015,64,HHS Region 6,0.0328325250427007
Subtype Historical Average,2014/2015,64,HHS Region 6,7.60045499761169e-06
Dynamic Harmonic Model,2015/2016,64,HHS Region 6,0.966014197279329
Historical Average,2015/2016,64,HHS Region 6,0.0339707788071353
Subtype Historical Average,2015/2016,64,HHS Region 6,1.50239135357048e-05
Dynamic Harmonic Model,2016/2017,64,HHS Region 6,0.999999990486257
Historical Average,2016/2017,64,HHS Region 6,2.10415615594983e-09
Subtype Historical Average,2016/2017,64,HHS Region 6,7.40958681268565e-09
Dynamic Harmonic Model,2017/2018,64,HHS Region 6,0.96709505942298
Historical Average,2017/2018,64,HHS Region 6,0.032890874099956
Subtype Historical Average,2017/2018,64,HHS Region 6,1.40664770642209e-05
Dynamic Harmonic Model,2010/2011,65,HHS Region 6,0.966605831061701
Historical Average,2010/2011,65,HHS Region 6,0.0333630446836984
Subtype Historical Average,2010/2011,65,HHS Region 6,3.11242546009254e-05
Dynamic Harmonic Model,2011/2012,65,HHS Region 6,0.966260983834525
Historical Average,2011/2012,65,HHS Region 6,0.0337028320041933
Subtype Historical Average,2011/2012,65,HHS Region 6,3.61841612817399e-05
Dynamic Harmonic Model,2012/2013,65,HHS Region 6,0.966830515878604
Historical Average,2012/2013,65,HHS Region 6,0.0331331937825776
Subtype Historical Average,2012/2013,65,HHS Region 6,3.62903388185902e-05
Dynamic Harmonic Model,2013/2014,65,HHS Region 6,0.966229449290278
Historical Average,2013/2014,65,HHS Region 6,0.0337620691741849
Subtype Historical Average,2013/2014,65,HHS Region 6,8.48153553711584e-06
Dynamic Harmonic Model,2014/2015,65,HHS Region 6,0.968575791409521
Historical Average,2014/2015,65,HHS Region 6,0.0314159007765819
Subtype Historical Average,2014/2015,65,HHS Region 6,8.3078138975569e-06
Dynamic Harmonic Model,2015/2016,65,HHS Region 6,0.965997466649372
Historical Average,2015/2016,65,HHS Region 6,0.0339711586962908
Subtype Historical Average,2015/2016,65,HHS Region 6,3.13746543374323e-05
Dynamic Harmonic Model,2016/2017,65,HHS Region 6,0.999999981394248
Historical Average,2016/2017,65,HHS Region 6,2.96223271078277e-09
Subtype Historical Average,2016/2017,65,HHS Region 6,1.56435192384271e-08
Dynamic Harmonic Model,2017/2018,65,HHS Region 6,0.96705957748677
Historical Average,2017/2018,65,HHS Region 6,0.0329096647877543
Subtype Historical Average,2017/2018,65,HHS Region 6,3.07577254760061e-05
Dynamic Harmonic Model,2010/2011,66,HHS Region 6,0.966848846140279
Historical Average,2010/2011,66,HHS Region 6,0.0331233182189593
Subtype Historical Average,2010/2011,66,HHS Region 6,2.78356407612205e-05
Dynamic Harmonic Model,2011/2012,66,HHS Region 6,0.966485659252502
Historical Average,2011/2012,66,HHS Region 6,0.0334671731423579
Subtype Historical Average,2011/2012,66,HHS Region 6,4.71676051397453e-05
Dynamic Harmonic Model,2012/2013,66,HHS Region 6,0.966693095195059
Historical Average,2012/2013,66,HHS Region 6,0.0332755671464204
Subtype Historical Average,2012/2013,66,HHS Region 6,3.13376585204615e-05
Dynamic Harmonic Model,2013/2014,66,HHS Region 6,0.966114833543599
Historical Average,2013/2014,66,HHS Region 6,0.0338749001981882
Subtype Historical Average,2013/2014,66,HHS Region 6,1.02662582131529e-05
Dynamic Harmonic Model,2014/2015,66,HHS Region 6,0.968779806399001
Historical Average,2014/2015,66,HHS Region 6,0.0312119041095834
Subtype Historical Average,2014/2015,66,HHS Region 6,8.28949141599059e-06
Dynamic Harmonic Model,2015/2016,66,HHS Region 6,0.965992322570187
Historical Average,2015/2016,66,HHS Region 6,0.0339741133221645
Subtype Historical Average,2015/2016,66,HHS Region 6,3.35641076480393e-05
Dynamic Harmonic Model,2016/2017,66,HHS Region 6,0.999999980274224
Historical Average,2016/2017,66,HHS Region 6,3.03683950605529e-09
Subtype Historical Average,2016/2017,66,HHS Region 6,1.66889364682379e-08
Dynamic Harmonic Model,2017/2018,66,HHS Region 6,0.967188971847119
Historical Average,2017/2018,66,HHS Region 6,0.0327764376613955
Subtype Historical Average,2017/2018,66,HHS Region 6,3.45904914852313e-05
Dynamic Harmonic Model,2010/2011,67,HHS Region 6,0.96595892383435
Historical Average,2010/2011,67,HHS Region 6,0.0340218952078632
Subtype Historical Average,2010/2011,67,HHS Region 6,1.91809577864027e-05
Dynamic Harmonic Model,2011/2012,67,HHS Region 6,0.966634374678197
Historical Average,2011/2012,67,HHS Region 6,0.0333246404530791
Subtype Historical Average,2011/2012,67,HHS Region 6,4.09848687240469e-05
Dynamic Harmonic Model,2012/2013,67,HHS Region 6,0.965870981925529
Historical Average,2012/2013,67,HHS Region 6,0.0341093403021296
Subtype Historical Average,2012/2013,67,HHS Region 6,1.96777723416628e-05
Dynamic Harmonic Model,2013/2014,67,HHS Region 6,0.965362719551204
Historical Average,2013/2014,67,HHS Region 6,0.0346265878308122
Subtype Historical Average,2013/2014,67,HHS Region 6,1.06926179838091e-05
Dynamic Harmonic Model,2014/2015,67,HHS Region 6,0.967991028389684
Historical Average,2014/2015,67,HHS Region 6,0.0320021822875824
Subtype Historical Average,2014/2015,67,HHS Region 6,6.78932273338219e-06
Dynamic Harmonic Model,2015/2016,67,HHS Region 6,0.965116932847562
Historical Average,2015/2016,67,HHS Region 6,0.0348568233098468
Subtype Historical Average,2015/2016,67,HHS Region 6,2.62438425916333e-05
Dynamic Harmonic Model,2016/2017,67,HHS Region 6,0.999999981382349
Historical Average,2016/2017,67,HHS Region 6,3.31814625467193e-09
Subtype Historical Average,2016/2017,67,HHS Region 6,1.52995044126367e-08
Dynamic Harmonic Model,2017/2018,67,HHS Region 6,0.966095633691442
